670.000	-34.000
670.000	-26.000
670.000	-21.000
670.000	-21.000
670.000	-16.000
670.000	-18.000
670.000	-24.000
670.000	-18.000
670.000	-21.000
670.000	-21.000
670.000	-8.000
670.000	-8.000
670.000	-2.000
670.000	5.000
670.000	-5.000
670.000	0.000
670.000	-8.000
670.000	-16.000
670.000	-8.000
670.000	-2.000
670.000	0.000
670.000	0.000
670.000	-2.000
670.000	-16.000
670.000	-13.000
670.000	-21.000
670.000	-5.000
670.000	-8.000
670.000	0.000
671.000	8.000
671.000	-2.000
671.000	0.000
671.000	-5.000
670.000	-16.000
671.000	-8.000
671.000	-13.000
671.000	-13.000
671.000	-13.000
671.000	-21.000
671.000	-10.000
671.000	-16.000
671.000	-8.000
671.000	-2.000
671.000	-2.000
671.000	-5.000
671.000	2.000
671.000	-5.000
671.000	0.000
671.000	0.000
671.000	-18.000
671.000	-13.000
671.000	-16.000
671.000	-10.000
671.000	-8.000
671.000	-16.000
671.000	-5.000
671.000	-8.000
671.000	0.000
671.000	0.000
671.000	2.000
671.000	0.000
671.000	-5.000
671.000	0.000
671.000	-8.000
671.000	2.000
671.000	8.000
671.000	2.000
671.000	-2.000
671.000	-8.000
671.000	-13.000
671.000	-18.000
671.000	-8.000
671.000	-18.000
671.000	-2.000
671.000	5.000
671.000	0.000
671.000	8.000
671.000	-2.000
671.000	-8.000
671.000	0.000
671.000	-13.000
671.000	-16.000
671.000	0.000
671.000	-8.000
671.000	-2.000
671.000	2.000
671.000	-5.000
671.000	0.000
671.000	0.000
671.000	-10.000
671.000	-10.000
671.000	-13.000
671.000	-16.000
671.000	-2.000
671.000	-5.000
671.000	-2.000
671.000	-2.000
671.000	-5.000
671.000	-2.000
671.000	-18.000
671.000	-5.000
671.000	-13.000
671.000	-5.000
671.000	-5.000
671.000	-10.000
671.000	-2.000
671.000	-10.000
671.000	0.000
671.000	-8.000
671.000	-10.000
671.000	-2.000
671.000	-16.000
671.000	0.000
671.000	-2.000
671.000	-10.000
671.000	0.000
671.000	-10.000
671.000	0.000
671.000	-2.000
671.000	-13.000
671.000	-2.000
671.000	-10.000
671.000	-21.000
671.000	-13.000
671.000	-16.000
671.000	-18.000
671.000	-8.000
671.000	-16.000
671.000	-13.000
671.000	-5.000
671.000	0.000
671.000	2.000
671.000	-2.000
671.000	-8.000
671.000	-13.000
671.000	-21.000
671.000	-5.000
671.000	-5.000
671.000	0.000
601.000 0.000
601.000 0.000
601.000 0.000
671.000	-10.000
671.000	-10.000
671.000	-10.000
671.000	-13.000
671.000	-21.000
671.000	-16.000
671.000	-10.000
671.000	-10.000
671.000	0.000
671.000	-5.000
671.000	-8.000
671.000	-8.000
671.000	-13.000
671.000	-2.000
671.000	-10.000
671.000	-8.000
671.000	-8.000
671.000	-5.000
671.000	-8.000
671.000	-5.000
671.000	-2.000
671.000	-10.000
671.000	0.000
671.000	-8.000
671.000	-8.000
671.000	-8.000
671.000	-10.000
671.000	-2.000
671.000	-5.000
671.000	-5.000
671.000	-2.000
671.000	-8.000
671.000	5.000
671.000	2.000
671.000	0.000
671.000	-10.000
671.000	-18.000
671.000	-13.000
671.000	-16.000
671.000	-2.000
671.000	0.000
671.000	-13.000
671.000	-5.000
671.000	-16.000
671.000	-8.000
671.000	0.000
671.000	0.000
671.000	-2.000
671.000	0.000
671.000	-8.000
671.000	-10.000
671.000	0.000
671.000	-10.000
671.000	-2.000
671.000	0.000
671.000	-16.000
671.000	-2.000
671.000	-8.000
671.000	-13.000
671.000	0.000
671.000	0.000
679.000	-34.000
679.000	-24.000
679.000	-18.000
679.000	-8.000
680.000	-2.000
680.000	-2.000
680.000	0.000
680.000	-2.000
680.000	0.000
680.000	-2.000
680.000	-10.000
680.000	-8.000
680.000	-5.000
680.000	-10.000
680.000	-8.000
680.000	-10.000
680.000	-5.000
680.000	-5.000
680.000	0.000
680.000	0.000
680.000	0.000
680.000	-2.000
681.000	-13.000
681.000	-13.000
681.000	-16.000
681.000	-13.000
681.000	-2.000
681.000	-8.000
681.000	-5.000
681.000	-2.000
681.000	-5.000
681.000	-8.000
681.000	-10.000
681.000	-18.000
681.000	-10.000
681.000	-13.000
681.000	-8.000
681.000	-10.000
681.000	-16.000
681.000	-13.000
681.000	-18.000
681.000	-10.000
683.000	-5.000
683.000	-5.000
683.000	-8.000
683.000	0.000
683.000	0.000
683.000	0.000
683.000	-2.000
683.000	-8.000
683.000	-2.000
683.000	0.000
683.000	2.000
683.000	-2.000
683.000	-2.000
683.000	-13.000
683.000	-10.000
683.000	-13.000
683.000	-16.000
683.000	-13.000
683.000	-13.000
683.000	-5.000
683.000	0.000
683.000	0.000
683.000	0.000
683.000	-2.000
683.000	-5.000
683.000	-2.000
683.000	-5.000
684.000	0.000
684.000	-2.000
684.000	0.000
684.000	-5.000
684.000	-2.000
684.000	-5.000
684.000	-5.000
684.000	-2.000
684.000	-5.000
684.000	-8.000
684.000	-13.000
684.000	-5.000
684.000	-8.000
684.000	-2.000
684.000	-10.000
684.000	-2.000
684.000	-5.000
684.000	0.000
684.000	0.000
684.000	2.000
684.000	2.000
684.000	-5.000
684.000	10.000
684.000	0.000
684.000	5.000
684.000	2.000
684.000	-8.000
684.000	0.000
684.000	-8.000
684.000	0.000
684.000	-2.000
684.000	-16.000
685.000	-2.000
685.000	-5.000
685.000	-2.000
685.000	0.000
685.000	-2.000
685.000	-2.000
685.000	0.000
685.000	-2.000
685.000	-2.000
685.000	-8.000
685.000	-18.000
685.000	-5.000
685.000	-13.000
685.000	0.000
685.000	2.000
685.000	-8.000
685.000	5.000
685.000	-2.000
685.000	-5.000
685.000	-2.000
685.000	-16.000
685.000	-16.000
685.000	-10.000
685.000	-10.000
685.000	0.000
685.000	-8.000
686.000	-2.000
686.000	0.000
686.000	-5.000
686.000	0.000
686.000	-2.000
686.000	-5.000
686.000	0.000
686.000	-8.000
686.000	-5.000
686.000	-8.000
686.000	-13.000
686.000	-8.000
686.000	-2.000
686.000	-8.000
686.000	0.000
686.000	-5.000
686.000	-8.000
686.000	-8.000
686.000	-13.000
686.000	-10.000
686.000	0.000
686.000	-5.000
686.000	5.000
686.000	0.000
686.000	0.000
686.000	2.000
686.000	-5.000
686.000	-10.000
687.000	2.000
687.000	-5.000
687.000	-5.000
687.000	2.000
687.000	-2.000
687.000	0.000
687.000	-2.000
687.000	-8.000
687.000	-2.000
687.000	-2.000
687.000	-5.000
687.000	5.000
687.000	2.000
687.000	-2.000
687.000	-10.000
687.000	-10.000
687.000	-16.000
687.000	-2.000
687.000	-5.000
687.000	-8.000
687.000	0.000
687.000	0.000
687.000	0.000
687.000	-5.000
736.000	5.000
736.000	2.000
736.000	10.000
737.000	10.000
737.000	2.000
737.000	13.000
737.000	16.000
737.000	13.000
737.000	16.000
737.000	18.000
737.000	8.000
737.000	2.000
737.000	10.000
737.000	5.000
737.000	2.000
737.000	10.000
738.000	13.000
738.000	8.000
738.000	10.000
738.000	16.000
738.000	10.000
738.000	10.000
738.000	21.000
738.000	16.000
738.000	16.000
738.000	29.000
738.000	24.000
738.000	10.000
738.000	18.000
738.000	16.000
738.000	13.000
738.000	21.000
738.000	21.000
738.000	10.000
738.000	24.000
738.000	18.000
739.000	8.000
739.000	21.000
739.000	10.000
739.000	8.000
739.000	16.000
739.000	10.000
739.000	5.000
739.000	18.000
739.000	16.000
739.000	10.000
739.000	24.000
739.000	13.000
739.000	10.000
739.000	26.000
739.000	13.000
739.000	10.000
739.000	21.000
739.000	10.000
739.000	24.000
739.000	18.000
739.000	24.000
739.000	24.000
739.000	16.000
739.000	16.000
740.000	16.000
739.000	16.000
739.000	10.000
740.000	18.000
740.000	13.000
740.000	10.000
740.000	10.000
740.000	5.000
740.000	24.000
740.000	16.000
740.000	18.000
740.000	24.000
740.000	10.000
740.000	24.000
740.000	10.000
740.000	18.000
740.000	26.000
740.000	13.000
740.000	21.000
740.000	13.000
740.000	13.000
740.000	16.000
740.000	8.000
740.000	16.000
740.000	8.000
740.000	10.000
741.000	10.000
741.000	13.000
741.000	18.000
741.000	10.000
741.000	21.000
741.000	10.000
741.000	18.000
741.000	16.000
741.000	8.000
741.000	21.000
741.000	8.000
741.000	21.000
741.000	21.000
741.000	16.000
741.000	26.000
741.000	13.000
741.000	24.000
741.000	18.000
741.000	18.000
741.000	21.000
741.000	5.000
741.000	18.000
741.000	8.000
741.000	10.000
741.000	16.000
742.000	10.000
742.000	16.000
742.000	10.000
742.000	18.000
742.000	8.000
742.000	21.000
742.000	18.000
742.000	16.000
742.000	24.000
742.000	16.000
742.000	18.000
742.000	8.000
742.000	18.000
742.000	10.000
742.000	18.000
742.000	16.000
742.000	18.000
742.000	21.000
742.000	16.000
742.000	26.000
742.000	13.000
742.000	24.000
742.000	18.000
742.000	21.000
742.000	18.000
743.000	16.000
743.000	16.000
743.000	13.000
743.000	26.000
743.000	18.000
743.000	26.000
743.000	18.000
743.000	18.000
743.000	18.000
743.000	2.000
743.000	16.000
743.000	2.000
743.000	13.000
743.000	13.000
743.000	18.000
743.000	18.000
743.000	18.000
743.000	21.000
743.000	16.000
743.000	21.000
743.000	18.000
743.000	21.000
743.000	16.000
743.000	18.000
743.000	13.000
743.000	21.000
743.000	18.000
743.000	16.000
743.000	18.000
743.000	18.000
744.000	21.000
744.000	21.000
744.000	21.000
744.000	8.000
744.000	18.000
744.000	8.000
744.000	13.000
744.000	13.000
744.000	18.000
744.000	18.000
744.000	21.000
744.000	21.000
744.000	16.000
744.000	21.000
744.000	18.000
744.000	21.000
744.000	18.000
744.000	16.000
744.000	8.000
744.000	13.000
744.000	8.000
744.000	18.000
744.000	21.000
744.000	21.000
744.000	18.000
744.000	18.000
744.000	16.000
744.000	16.000
744.000	16.000
744.000	16.000
744.000	16.000
744.000	16.000
744.000	18.000
794.000	16.000
794.000	21.000
794.000	21.000
794.000	21.000
794.000	21.000
795.000	24.000
795.000	29.000
795.000	21.000
795.000	26.000
795.000	21.000
795.000	26.000
795.000	26.000
795.000	29.000
795.000	18.000
795.000	18.000
795.000	24.000
795.000	24.000
795.000	34.000
795.000	34.000
795.000	34.000
795.000	29.000
795.000	24.000
795.000	29.000
796.000	24.000
796.000	21.000
796.000	24.000
796.000	21.000
796.000	26.000
796.000	29.000
796.000	29.000
796.000	24.000
796.000	21.000
796.000	21.000
796.000	21.000
796.000	18.000
796.000	21.000
796.000	26.000
796.000	29.000
796.000	32.000
796.000	29.000
796.000	32.000
796.000	29.000
797.000	26.000
797.000	24.000
797.000	26.000
797.000	26.000
797.000	21.000
797.000	21.000
797.000	24.000
797.000	29.000
797.000	29.000
797.000	24.000
797.000	32.000
797.000	21.000
797.000	29.000
797.000	26.000
797.000	29.000
797.000	29.000
797.000	29.000
797.000	26.000
797.000	37.000
797.000	32.000
798.000	34.000
798.000	29.000
798.000	26.000
798.000	24.000
798.000	24.000
798.000	26.000
798.000	29.000
798.000	29.000
798.000	32.000
798.000	32.000
798.000	32.000
798.000	26.000
798.000	21.000
798.000	24.000
798.000	24.000
798.000	26.000
798.000	29.000
798.000	24.000
798.000	26.000
798.000	21.000
798.000	18.000
798.000	29.000
798.000	29.000
798.000	29.000
798.000	26.000
798.000	21.000
798.000	21.000
799.000	24.000
799.000	26.000
799.000	29.000
799.000	29.000
799.000	32.000
799.000	32.000
799.000	32.000
799.000	29.000
799.000	26.000
799.000	26.000
799.000	24.000
799.000	26.000
799.000	29.000
799.000	32.000
799.000	37.000
799.000	34.000
799.000	34.000
799.000	32.000
799.000	29.000
799.000	32.000
799.000	32.000
799.000	29.000
799.000	26.000
799.000	24.000
799.000	18.000
799.000	21.000
800.000	29.000
800.000	26.000
800.000	32.000
800.000	29.000
800.000	29.000
800.000	26.000
800.000	26.000
800.000	24.000
800.000	21.000
800.000	18.000
800.000	21.000
800.000	21.000
800.000	24.000
800.000	24.000
800.000	29.000
800.000	29.000
800.000	29.000
800.000	26.000
800.000	26.000
800.000	29.000
800.000	29.000
800.000	29.000
800.000	26.000
800.000	21.000
800.000	29.000
800.000	24.000
801.000	24.000
801.000	24.000
801.000	24.000
801.000	18.000
801.000	24.000
801.000	26.000
801.000	29.000
801.000	26.000
801.000	26.000
801.000	24.000
801.000	26.000
801.000	32.000
801.000	32.000
801.000	32.000
801.000	37.000
801.000	26.000
801.000	26.000
801.000	26.000
801.000	16.000
801.000	21.000
801.000	21.000
801.000	24.000
801.000	21.000
801.000	24.000
801.000	18.000
801.000	24.000
801.000	29.000
801.000	29.000
801.000	29.000
801.000	29.000
802.000	24.000
802.000	32.000
802.000	29.000
802.000	26.000
802.000	29.000
802.000	26.000
802.000	29.000
802.000	29.000
802.000	18.000
802.000	21.000
802.000	24.000
802.000	24.000
802.000	24.000
802.000	26.000
802.000	26.000
802.000	32.000
802.000	32.000
802.000	32.000
802.000	24.000
851.000	-2.000
851.000	8.000
851.000	26.000
851.000	40.000
851.000	34.000
851.000	40.000
851.000	32.000
852.000	40.000
852.000	34.000
852.000	32.000
852.000	40.000
852.000	24.000
852.000	37.000
852.000	32.000
852.000	26.000
852.000	40.000
852.000	24.000
852.000	34.000
852.000	40.000
852.000	32.000
852.000	50.000
852.000	37.000
852.000	40.000
853.000	42.000
853.000	32.000
853.000	40.000
853.000	29.000
853.000	29.000
853.000	37.000
853.000	29.000
853.000	40.000
853.000	29.000
853.000	32.000
853.000	34.000
853.000	37.000
853.000	37.000
853.000	34.000
853.000	40.000
853.000	32.000
853.000	37.000
853.000	48.000
853.000	37.000
853.000	45.000
853.000	37.000
853.000	34.000
853.000	42.000
853.000	40.000
854.000	34.000
854.000	42.000
854.000	37.000
854.000	32.000
854.000	40.000
854.000	34.000
854.000	34.000
854.000	42.000
854.000	32.000
854.000	32.000
854.000	40.000
854.000	32.000
854.000	32.000
854.000	34.000
854.000	24.000
854.000	26.000
854.000	37.000
854.000	32.000
854.000	32.000
854.000	40.000
854.000	37.000
854.000	34.000
854.000	42.000
854.000	42.000
854.000	32.000
854.000	40.000
854.000	42.000
855.000	34.000
855.000	42.000
855.000	37.000
855.000	32.000
855.000	37.000
855.000	40.000
855.000	26.000
855.000	34.000
855.000	40.000
855.000	32.000
855.000	37.000
855.000	40.000
855.000	29.000
855.000	29.000
855.000	29.000
855.000	21.000
855.000	29.000
855.000	26.000
855.000	18.000
855.000	24.000
855.000	26.000
855.000	29.000
855.000	32.000
855.000	26.000
856.000	34.000
856.000	24.000
856.000	24.000
856.000	40.000
856.000	24.000
856.000	32.000
856.000	37.000
856.000	18.000
856.000	24.000
856.000	29.000
856.000	21.000
856.000	29.000
856.000	34.000
856.000	29.000
856.000	26.000
856.000	40.000
856.000	26.000
856.000	37.000
856.000	18.000
856.000	29.000
856.000	24.000
856.000	26.000
856.000	26.000
856.000	26.000
856.000	37.000
856.000	37.000
857.000	32.000
857.000	24.000
857.000	21.000
857.000	18.000
857.000	37.000
857.000	26.000
857.000	32.000
857.000	40.000
857.000	29.000
857.000	26.000
857.000	21.000
857.000	13.000
857.000	34.000
857.000	26.000
857.000	32.000
857.000	45.000
857.000	34.000
857.000	34.000
857.000	21.000
857.000	21.000
857.000	29.000
857.000	29.000
857.000	18.000
857.000	21.000
857.000	24.000
857.000	32.000
857.000	53.000
857.000	56.000
857.000	42.000
857.000	32.000
858.000	29.000
858.000	29.000
858.000	37.000
858.000	34.000
858.000	26.000
858.000	21.000
858.000	18.000
858.000	24.000
858.000	24.000
858.000	32.000
858.000	42.000
858.000	42.000
858.000	37.000
858.000	34.000
858.000	37.000
858.000	32.000
858.000	40.000
858.000	42.000
858.000	37.000
858.000	34.000
858.000	32.000
858.000	29.000
858.000	29.000
858.000	29.000
858.000	32.000
858.000	40.000
858.000	45.000
858.000	42.000
858.000	40.000
858.000	37.000
858.000	32.000
858.000	34.000
859.000	32.000
859.000	34.000
859.000	45.000
859.000	48.000
859.000	40.000
859.000	37.000
859.000	32.000
859.000	29.000
859.000	32.000
859.000	34.000
859.000	40.000
